Price,Area,Location,BHK,Resale,SwimmingPool,LandscapedGardens,ClubHouse,CarParking,LiftAvailable,price_per_sq_ft
13200000,960,Mira Road East,2,False,True,True,True,True,True,13750.0
13100000,1073,Mira Road East,2,False,True,True,True,True,True,12208.760484622553
14000000,1400,Mira Road East,3,False,True,True,True,True,True,10000.0
7500000,565,Mira Road East,1,True,True,True,True,True,True,13274.336283185841
4700000,450,Mira Road East,1,True,True,True,True,True,True,10444.444444444445
6000000,700,Mira Road East,1,False,True,True,True,True,True,8571.42857142857
13700000,1137,Mira Road East,2,False,True,True,True,True,True,12049.25241864556
8000000,585,Mira Road East,1,True,True,True,True,True,True,13675.213675213676
13000000,972,Mira Road East,2,False,True,True,True,True,True,13374.485596707818
5600000,725,Mira Road East,1,False,True,True,True,True,True,7724.137931034483
13100000,890,Mira Road East,2,False,True,True,True,True,True,14719.101123595505
13200000,1060,Mira Road East,2,False,True,True,True,True,True,12452.830188679245
12500000,1341,Mira Road East,3,False,True,True,True,True,True,9321.401938851603
7400000,645,Mira Road East,1,True,True,True,True,True,True,11472.868217054263
11500000,645,Mira Road East,1,True,True,True,True,True,True,17829.457364341084
4000000,380,Mira Road East,1,True,True,True,True,True,True,10526.315789473685
7998999,769,Mira Road East,1,False,True,True,True,True,True,10401.819245773731
7200000,540,Mira Road East,1,True,True,True,True,True,True,13333.333333333334
4500000,540,Mira Road East,1,True,True,True,True,True,True,8333.333333333334
12500000,960,Mira Road East,2,False,True,True,True,True,True,13020.833333333334
8000000,629,Mira Road East,2,False,True,True,True,True,True,12718.600953895071
6320000,769,Mira Road East,1,False,True,True,True,True,True,8218.465539661898
6220000,365,Mira Road East,1,False,True,True,True,True,True,17041.095890410958
6450000,365,Mira Road East,1,False,True,True,True,True,True,17671.23287671233
7400000,384,Mira Road East,1,False,True,True,True,True,True,19270.833333333332
14000000,693,Mira Road East,1,False,True,True,True,True,True,20202.0202020202
6694000,769,Mira Road East,1,False,True,True,True,True,True,8704.81144343303
8200000,400,Mira Road East,1,False,True,True,True,True,True,20500.0
14000000,693,Mira Road East,1,False,True,True,True,True,True,20202.0202020202
12900000,981,Mira Road East,2,False,True,True,True,True,True,13149.847094801224
6800000,769,Mira Road East,1,False,True,True,True,True,True,8842.652795838752
5099000,610,Mira Road East,1,True,True,True,True,True,True,8359.016393442624
6450000,384,Mira Road East,1,False,True,True,True,True,True,16796.875
7700000,426,Mira Road East,1,False,True,True,True,True,True,18075.117370892018
13000000,981,Mira Road East,2,False,True,True,True,True,True,13251.783893985728
15500000,1386,Mira Road East,3,False,True,True,True,True,True,11183.261183261184
5800000,675,Mira Road East,1,True,True,True,True,True,True,8592.592592592593
8200000,550,Mira Road East,1,True,True,True,True,True,True,14909.09090909091
14500000,1180,Mira Road East,2,False,True,True,True,True,True,12288.135593220339
9800000,1417,Mira Road and Beyond,3,True,False,False,True,True,True,6916.019760056457
5800000,770,Mira Road and Beyond,1,True,False,False,False,True,True,7532.467532467533
2700000,400,Mira Road and Beyond,1,True,False,False,False,True,True,6750.0
3500000,565,Mira Road and Beyond,1,True,False,False,False,True,True,6194.690265486725
3000000,320,Mira Road and Beyond,1,True,False,False,False,False,False,9375.0
6500000,590,Mira Road and Beyond,1,True,True,True,True,True,True,11016.949152542373
6500000,590,Mira Road and Beyond,1,True,True,True,True,True,True,11016.949152542373
21800000,1412,Mulund,3,True,False,True,True,True,True,15439.093484419263
21800000,1412,Mulund,3,True,False,True,True,True,True,15439.093484419263
21200000,1412,Mulund,3,True,False,True,True,True,True,15014.164305949009
16500000,1180,Mulund,2,True,True,True,True,True,True,13983.050847457627
18000000,1180,Mulund,2,True,True,True,True,True,True,15254.237288135593
16800000,1180,Mulund,2,True,True,True,True,True,True,14237.28813559322
16500000,1180,Mulund,2,True,True,True,True,True,True,13983.050847457627
16500000,1180,Mulund,2,True,True,True,True,True,True,13983.050847457627
18000000,1180,Mulund,2,True,True,True,True,True,True,15254.237288135593
16800000,1180,Mulund,2,True,True,True,True,True,True,14237.28813559322
16500000,1180,Mulund,2,True,True,True,True,True,True,13983.050847457627
4800000,375,Mulund East,1,True,True,True,True,True,True,12800.0
9000000,550,Mulund East,1,False,True,True,True,True,True,16363.636363636364
5700000,550,Mulund East,1,False,True,True,True,True,True,10363.636363636364
2750000,600,Mulund East,1,True,True,True,True,True,True,4583.333333333333
9200000,350,Mulund East,1,True,True,True,True,True,True,26285.714285714286
7000000,558,Mulund East,1,True,True,True,True,True,True,12544.802867383512
12500000,345,Mulund East,1,True,True,True,True,True,True,36231.884057971016
9000000,550,Mulund East,1,True,True,True,True,True,True,16363.636363636364
30000000,985,Mulund East,2,True,True,True,True,True,True,30456.852791878173
22500000,650,Mulund East,1,True,True,True,True,True,True,34615.38461538462
15200000,627,Mulund East,2,False,True,True,True,True,True,24242.424242424244
16500000,613,Mulund East,2,False,True,True,True,True,True,26916.80261011419
3100000,575,Mulund East,1,True,True,True,True,True,True,5391.304347826087
9100000,550,Mulund East,1,True,True,True,True,True,True,16545.454545454544
7500000,1700,Mulund East,5,False,True,True,True,True,True,4411.764705882353
17000000,1650,Mulund East,4,False,True,True,True,True,True,10303.030303030304
9000000,417,Mulund West,1,False,False,False,False,True,True,21582.733812949642
17200000,600,Mulund West,1,True,True,True,True,True,True,28666.666666666668
9750000,720,Mulund West,1,True,True,True,True,True,True,13541.666666666666
22500000,927,Mulund West,2,False,True,True,True,True,True,24271.844660194176
8500000,660,Mulund West,1,True,True,True,True,True,True,12878.787878787878
20900000,742,Mulund West,2,False,True,True,True,True,True,28167.11590296496
19900000,697,Mulund West,2,False,True,True,True,True,True,28550.932568149212
19800000,664,Mulund West,2,False,True,True,True,True,True,29819.277108433736
19800000,663,Mulund West,2,False,True,True,True,True,True,29864.25339366516
30500000,963,Mulund West,3,False,True,True,True,True,True,31671.858774662513
32700000,1306,Mulund West,3,False,True,True,True,True,True,25038.284839203676
32599999,1118,Mulund West,3,False,True,True,True,True,True,29159.21198568873
20000000,797,Mulund West,2,False,True,True,True,True,True,25094.10288582183
35200000,1740,Mulund West,3,False,True,True,True,True,True,20229.885057471263
18500000,742,Mulund West,2,False,True,True,True,True,True,24932.614555256063
18500000,697,Mulund West,2,False,True,True,True,True,True,26542.32424677188
20099999,963,Mulund West,3,False,True,True,True,True,True,20872.27310488058
20200000,720,Mulund West,2,False,True,True,True,True,True,28055.555555555555
17600000,700,Mulund West,2,False,True,True,True,True,True,25142.85714285714
20000000,650,Mulund West,1,True,True,True,True,True,True,30769.23076923077
22500000,1050,Mulund West,2,True,True,True,True,True,True,21428.571428571428
12500000,644,Mulund West,1,True,True,True,True,True,True,19409.937888198758
10500000,600,Mulund West,1,True,True,True,True,True,True,17500.0
6500000,600,Mulund West,1,True,True,True,True,True,True,10833.333333333334
4100000,530,Mumbai Central,1,True,True,True,True,True,True,7735.8490566037735
3000000,525,Mumbai Central,1,True,True,True,True,True,True,5714.285714285715
4100000,530,Mumbai Central,1,True,True,True,True,True,True,7735.8490566037735
3000000,525,Mumbai Central,1,True,True,True,True,True,True,5714.285714285715
4500000,530,Mumbai Central,1,True,True,True,True,True,True,8490.566037735849
2200000,500,Naigaon East,1,True,True,True,False,True,True,4400.0
2300000,500,Naigaon East,1,True,False,True,False,True,True,4600.0
2400000,510,Naigaon East,1,False,True,True,True,True,True,4705.882352941177
6500000,565,Naigaon East,1,False,True,True,True,True,True,11504.424778761062
2400000,540,Naigaon East,1,False,True,True,True,True,True,4444.444444444444
2350000,565,Naigaon East,1,False,True,True,True,True,True,4159.29203539823
4300000,540,Naigaon East,1,True,True,True,True,True,True,7962.962962962963
3200000,750,Naigaon East,1,False,True,True,True,True,True,4266.666666666667
2300000,585,Naigaon East,1,False,True,True,True,True,True,3931.6239316239316
2300000,500,Naigaon East,1,True,True,True,True,True,True,4600.0
3250000,500,Naigaon East,1,True,True,True,True,True,True,6500.0
2500000,585,Naigaon East,1,False,True,True,True,True,True,4273.504273504273
2450000,453,Naigaon East,1,True,True,True,True,True,True,5408.388520971303
3000000,500,Naigaon East,1,True,True,True,True,True,True,6000.0
4500000,605,Naigaon East,1,True,True,True,True,True,True,7438.01652892562
2750000,510,Naigaon East,1,True,True,True,True,True,True,5392.156862745098
2650000,590,Naigaon East,1,False,True,True,True,True,True,4491.525423728814
2700000,560,Naigaon East,1,False,True,True,True,True,True,4821.428571428572
2200000,600,Naigaon East,1,True,True,True,True,True,True,3666.6666666666665
3800000,500,Naigaon East,1,False,True,True,True,True,True,7600.0
4400000,925,Naigaon East,1,True,True,True,True,True,True,4756.756756756757
2500000,610,Naigaon East,1,True,True,True,True,True,True,4098.360655737705
2000000,560,Naigaon East,1,True,True,True,True,True,True,3571.4285714285716
3200000,615,Naigaon East,1,True,True,True,True,True,True,5203.252032520325
10900000,615,Naigaon East,1,True,True,True,True,True,True,17723.577235772358
2300000,1252,Naigaon East,1,True,True,True,True,True,True,1837.0607028753993
2300000,510,Naigaon East,1,True,True,True,True,True,True,4509.803921568628
3100000,500,Naigaon East,1,True,True,True,True,True,True,6200.0
3977000,540,Naigaon East,1,True,True,True,True,True,True,7364.814814814815
4390000,600,Naigaon East,1,True,True,True,True,True,True,7316.666666666667
2600000,500,Naigaon East,1,True,True,True,True,True,True,5200.0
10500000,500,Naigaon East,1,True,True,True,True,True,True,21000.0
6300000,585,Naigaon East,1,True,True,True,True,True,True,10769.23076923077
3300000,600,Naigaon East,1,True,True,True,True,True,True,5500.0
3500000,585,Naigaon East,1,True,True,True,True,True,True,5982.9059829059825
3400000,585,Naigaon East,1,True,True,True,True,True,True,5811.965811965812
2600000,585,Naigaon East,1,True,True,True,True,True,True,4444.444444444444
2500000,500,Naigaon East,1,True,True,True,True,True,True,5000.0
2500000,500,Naigaon East,1,True,True,True,True,True,True,5000.0
3500000,500,Naigaon East,1,True,True,True,True,True,True,7000.0
3900000,585,Naigaon East,1,True,True,True,True,True,True,6666.666666666667
12800000,750,Naigaon East,1,True,True,True,True,True,True,17066.666666666668
8000000,540,Naigaon East,1,True,True,True,True,True,True,14814.814814814816
10000000,400,Naigaon East,1,True,True,True,True,True,True,25000.0
14500000,530,Naigaon East,1,True,True,True,True,True,True,27358.490566037737
2580000,605,Nala Sopara,1,False,True,True,False,True,True,4264.462809917355
2451000,570,Nala Sopara,1,False,True,True,False,True,True,4300.0
6000000,709,Nala Sopara,2,False,False,True,True,True,True,8462.62341325811
4100000,534,Nala Sopara,1,False,False,True,True,True,True,7677.902621722847
3700000,730,Nala Sopara,1,False,False,True,False,True,True,5068.493150684932
2600000,590,Nala Sopara,1,False,True,False,True,True,True,4406.779661016949
2600000,686,Nala Sopara,1,True,True,True,False,True,True,3790.087463556851
2650000,600,Nala Sopara,1,False,False,True,False,True,True,4416.666666666667
5000000,570,Nala Sopara,1,True,True,True,True,True,True,8771.929824561403
6500000,620,Nala Sopara,1,True,True,True,True,True,True,10483.870967741936
3300000,665,Nala Sopara,1,True,True,True,True,True,True,4962.4060150375935
4000000,665,Nala Sopara,1,True,True,True,True,True,True,6015.037593984963
2400000,585,Nala Sopara,1,True,True,True,True,True,True,4102.5641025641025
9000000,585,Nala Sopara,1,True,True,True,True,True,True,15384.615384615385
8100000,585,Nala Sopara,1,True,True,True,True,True,True,13846.153846153846
2300000,590,Nala Sopara,1,True,True,True,True,True,True,3898.3050847457625
2300000,550,Nala Sopara,1,True,True,True,True,True,True,4181.818181818182
4140000,525,Nala Sopara,1,True,True,True,True,True,True,7885.714285714285
9199000,590,Nala Sopara,1,True,True,True,True,True,True,15591.525423728814
2300000,590,Nala Sopara,1,True,True,True,True,True,True,3898.3050847457625
2600000,578,Nala Sopara,1,True,True,True,True,True,True,4498.269896193771
2250000,600,Nala Sopara,1,True,True,True,True,True,True,3750.0
2600000,485,Nala Sopara,1,True,True,True,True,True,True,5360.8247422680415
4200000,590,Nala Sopara,1,True,True,True,True,True,True,7118.64406779661
2950000,415,Nala Sopara,1,True,True,True,True,True,True,7108.433734939759
3400000,605,Nala Sopara,1,False,True,True,True,True,True,5619.834710743801
3200000,610,Nala Sopara,1,True,True,True,True,True,True,5245.901639344263
2600000,610,Nala Sopara,1,True,True,True,True,True,True,4262.295081967213
2700000,590,Nala Sopara,1,True,True,True,True,True,True,4576.271186440678
2700000,590,Nala Sopara,1,True,True,True,True,True,True,4576.271186440678
2700000,595,Nala Sopara,1,True,True,True,True,True,True,4537.81512605042
2700000,610,Nala Sopara,1,True,True,True,True,True,True,4426.229508196721
5300000,585,Nala Sopara,1,True,True,True,True,True,True,9059.82905982906
2650000,860,Nala Sopara,1,True,True,True,True,True,True,3081.3953488372094
2900000,585,Nala Sopara,1,True,True,True,True,True,True,4957.264957264957
2485000,590,Nala Sopara,1,True,True,True,True,True,True,4211.864406779661
2850000,585,Nala Sopara,1,False,True,True,True,True,True,4871.794871794872
3000000,585,Nala Sopara,1,True,True,True,True,True,True,5128.205128205128
4000000,635,Nala Sopara,1,True,True,True,True,True,True,6299.212598425197
3900000,675,Nala Sopara,1,True,True,True,True,True,True,5777.777777777777
4750000,773,Nala Sopara,2,True,True,True,True,True,True,6144.890038809832
2900000,680,Nala Sopara,1,True,True,True,True,True,True,4264.705882352941
5000000,580,Nala Sopara,1,True,True,True,True,True,True,8620.689655172413
3600000,650,Nala Sopara,1,True,True,True,True,True,True,5538.461538461538
2900000,615,Nala Sopara,1,True,True,True,True,True,True,4715.447154471544
3700000,620,Nala Sopara,1,True,True,True,True,True,True,5967.741935483871
3200000,710,Nala Sopara,1,True,True,True,True,True,True,4507.042253521126
4150000,655,Nala Sopara,1,True,True,True,True,True,True,6335.87786259542
6500000,750,Nala Sopara,1,True,True,True,True,True,True,8666.666666666666
5200000,945,Nala Sopara,2,True,True,True,True,True,True,5502.645502645502
4750000,580,Nala Sopara,1,True,True,True,True,True,True,8189.6551724137935
4900000,680,Nala Sopara,1,True,True,True,True,True,True,7205.882352941177
4000000,635,Nala Sopara,1,True,True,True,True,True,True,6299.212598425197
3100000,675,Nala Sopara,1,True,True,True,True,True,True,4592.592592592592
10000000,640,Nala Sopara,1,True,True,True,True,True,True,15625.0
2799000,580,Nala Sopara,1,True,True,True,True,True,True,4825.862068965517
2650000,570,Nala Sopara,1,True,True,True,True,True,True,4649.122807017544
2800000,590,Nala Sopara,1,True,True,True,True,True,True,4745.762711864407
2350000,580,Nala Sopara,1,True,True,True,True,True,True,4051.7241379310344
3400000,550,Nala Sopara,1,True,True,True,True,True,True,6181.818181818182
2100000,985,Nala Sopara,1,True,True,True,True,True,True,2131.979695431472
2500000,575,Nala Sopara,1,True,True,True,True,True,True,4347.826086956522
2500000,560,Nala Sopara,1,True,True,True,True,True,True,4464.285714285715
2300000,560,Nala Sopara,1,True,True,True,True,True,True,4107.142857142857
2500000,590,Nala Sopara,1,True,True,True,True,True,True,4237.28813559322
2550000,620,Nala Sopara,1,True,True,True,True,True,True,4112.903225806452
2800000,590,Nala Sopara,1,True,True,True,True,True,True,4745.762711864407
3800000,610,Nala Sopara,1,True,True,True,True,True,True,6229.508196721312
2600000,900,Nala Sopara,1,True,True,True,True,True,True,2888.8888888888887
2900000,580,Nala Sopara,1,True,True,True,True,True,True,5000.0
2400000,590,Nala Sopara,1,True,True,True,True,True,True,4067.7966101694915
2650000,450,Nala Sopara,1,True,True,True,True,True,True,5888.888888888889
3900000,630,Nala Sopara,1,True,True,True,True,True,True,6190.476190476191
2781000,560,Nala Sopara,1,True,True,True,True,True,True,4966.071428571428
2400000,585,Nala Sopara,1,True,True,True,True,True,True,4102.5641025641025
2950000,535,Nala Sopara,1,True,True,True,True,True,True,5514.018691588785
2350000,580,Nala Sopara,1,True,True,True,True,True,True,4051.7241379310344
3800000,590,Nala Sopara,1,True,True,True,True,True,True,6440.677966101695
2550000,610,Nala Sopara,1,True,True,True,True,True,True,4180.327868852459
5097000,560,Nala Sopara,1,True,True,True,True,True,True,9101.785714285714
2600000,620,Nala Sopara,1,True,True,True,True,True,True,4193.548387096775
3900000,580,Nala Sopara,1,True,True,True,True,True,True,6724.137931034483
6100000,450,Nala Sopara,1,True,True,True,True,True,True,13555.555555555555
2350000,590,Nala Sopara,1,True,True,True,True,True,True,3983.0508474576272
11000000,900,Nala Sopara,2,True,True,True,True,True,True,12222.222222222223
11000000,1000,Nala Sopara,2,True,True,True,True,True,True,11000.0
3125000,585,Nala Sopara,1,True,True,True,True,True,True,5341.880341880342
3151000,585,Nala Sopara,1,True,True,True,True,True,True,5386.324786324786
3250000,585,Nala Sopara,1,True,True,True,True,True,True,5555.555555555556
4000000,620,Nala Sopara,1,False,True,True,True,True,True,6451.612903225807
6000000,620,Nala Sopara,1,True,True,True,True,True,True,9677.41935483871
6000000,545,Nala Sopara,1,False,True,True,True,True,True,11009.174311926605
3300000,605,Nala Sopara,1,True,True,True,True,True,True,5454.545454545455
6500000,730,Nala Sopara,1,True,True,True,True,True,True,8904.109589041096
3300000,600,Nala Sopara,1,True,True,True,True,True,True,5500.0
20000000,1300,Nala Sopara,2,True,True,True,True,True,True,15384.615384615385
9300000,620,Nala Sopara,1,True,True,True,True,True,True,15000.0
8500000,575,Nala Sopara,1,True,True,True,True,True,True,14782.608695652174
2350000,620,Nala Sopara,1,False,True,True,True,True,True,3790.3225806451615
2400000,580,Nala Sopara,1,False,True,True,True,True,True,4137.931034482759
2400000,580,Nala Sopara,1,False,True,True,True,True,True,4137.931034482759
2265000,585,Nala Sopara,1,True,True,True,True,True,True,3871.7948717948716
2925000,580,Nala Sopara,1,True,True,True,True,True,True,5043.103448275862
2400000,485,Nala Sopara,1,False,True,True,True,True,True,4948.453608247422
2500000,594,Nala Sopara,1,False,True,True,True,True,True,4208.754208754209
2445000,760,Nala Sopara,1,True,True,True,True,True,True,3217.1052631578946
2150000,550,Nala Sopara,1,False,True,True,True,True,True,3909.090909090909
2700000,585,Nala Sopara,1,True,True,True,True,True,True,4615.384615384615
2450000,580,Nala Sopara,1,True,True,True,True,True,True,4224.137931034483
2800000,560,Nala Sopara,1,False,True,True,True,True,True,5000.0
2450000,572,Nala Sopara,1,True,True,True,True,True,True,4283.216783216783
2450000,620,Nala Sopara,1,True,True,True,True,True,True,3951.6129032258063
2000000,560,Nala Sopara,1,True,True,True,True,True,True,3571.4285714285716
2100000,545,Nala Sopara,1,True,True,True,True,True,True,3853.211009174312
2515000,545,Nala Sopara,1,False,True,True,True,True,True,4614.678899082569
2330000,560,Nala Sopara,1,True,True,True,True,True,True,4160.714285714285
2250000,580,Nala Sopara,1,True,True,True,True,True,True,3879.310344827586
2350000,545,Nala Sopara,1,True,True,True,True,True,True,4311.926605504587
2600000,585,Nala Sopara,1,True,True,True,True,True,True,4444.444444444444
2288000,590,Nala Sopara,1,True,True,True,True,True,True,3877.9661016949153
2350000,590,Nala Sopara,1,True,True,True,True,True,True,3983.0508474576272
2345000,594,Nala Sopara,1,True,True,True,True,True,True,3947.811447811448
2300000,580,Nala Sopara,1,True,True,True,True,True,True,3965.5172413793102
2500000,585,Nala Sopara,1,True,True,True,True,True,True,4273.504273504273
2500000,525,Nala Sopara,1,False,True,True,True,True,True,4761.9047619047615
2300000,525,Nala Sopara,1,False,True,True,True,True,True,4380.952380952381
2400000,585,Nala Sopara,1,True,True,True,True,True,True,4102.5641025641025
2750000,550,Nala Sopara,1,True,True,True,True,True,True,5000.0
2300000,595,Nala Sopara,1,False,True,True,True,True,True,3865.546218487395
2400000,594,Nala Sopara,1,False,True,True,True,True,True,4040.40404040404
2750000,585,Nala Sopara,1,True,True,True,True,True,True,4700.854700854701
2500000,580,Nala Sopara,1,False,True,True,True,True,True,4310.3448275862065
2150000,585,Nala Sopara,1,True,True,True,True,True,True,3675.2136752136753
2900000,585,Nala Sopara,1,True,True,True,True,True,True,4957.264957264957
2255000,580,Nala Sopara,1,False,True,True,True,True,True,3887.9310344827586
2400000,585,Nala Sopara,1,True,True,True,True,True,True,4102.5641025641025
2600000,525,Nala Sopara,1,False,True,True,True,True,True,4952.380952380952
2320000,595,Nala Sopara,1,False,True,True,True,True,True,3899.159663865546
2400000,590,Nala Sopara,1,True,True,True,True,True,True,4067.7966101694915
2650000,585,Nala Sopara,1,True,True,True,True,True,True,4529.91452991453
2700000,590,Nala Sopara,1,True,True,True,True,True,True,4576.271186440678
2500000,570,Nala Sopara,1,True,True,True,True,True,True,4385.964912280701
2150000,535,Nala Sopara,1,True,True,True,True,True,True,4018.691588785047
2700000,445,Nala Sopara,1,False,True,True,True,True,True,6067.4157303370785
2400000,550,Nala Sopara,1,True,True,True,True,True,True,4363.636363636364
2150000,630,Nala Sopara,1,True,True,True,True,True,True,3412.6984126984125
2300000,580,Nala Sopara,1,True,True,True,True,True,True,3965.5172413793102
2600000,580,Nala Sopara,1,True,True,True,True,True,True,4482.758620689655
2500000,560,Nala Sopara,1,False,True,True,True,True,True,4464.285714285715
2300000,580,Nala Sopara,1,False,True,True,True,True,True,3965.5172413793102
2600000,555,Nala Sopara,1,False,True,True,True,True,True,4684.684684684685
2400000,620,Nala Sopara,1,False,True,True,True,True,True,3870.967741935484
2400000,585,Nala Sopara,1,True,True,True,True,True,True,4102.5641025641025
2330000,545,Nala Sopara,1,False,True,True,True,True,True,4275.229357798165
2550000,560,Nala Sopara,1,False,True,True,True,True,True,4553.571428571428
2500000,620,Nala Sopara,1,False,True,True,True,True,True,4032.2580645161293
2265000,580,Nala Sopara,1,False,True,True,True,True,True,3905.1724137931033
2400000,580,Nala Sopara,1,False,True,True,True,True,True,4137.931034482759
2925000,585,Nala Sopara,1,True,True,True,True,True,True,5000.0
2200000,594,Nala Sopara,1,False,True,True,True,True,True,3703.703703703704
2445000,760,Nala Sopara,1,True,True,True,True,True,True,3217.1052631578946
2150000,575,Nala Sopara,1,False,True,True,True,True,True,3739.1304347826085
2156000,580,Nala Sopara,1,False,True,True,True,True,True,3717.2413793103447
2450000,550,Nala Sopara,1,False,True,True,True,True,True,4454.545454545455
2700000,585,Nala Sopara,1,True,True,True,True,True,True,4615.384615384615
2565000,585,Nala Sopara,1,True,True,True,True,True,True,4384.615384615385
2500000,525,Nala Sopara,1,False,True,True,True,True,True,4761.9047619047615
2450000,580,Nala Sopara,1,False,True,True,True,True,True,4224.137931034483
2800000,560,Nala Sopara,1,False,True,True,True,True,True,5000.0
2600000,572,Nala Sopara,1,True,True,True,True,True,True,4545.454545454545
2400000,620,Nala Sopara,1,True,True,True,True,True,True,3870.967741935484
2305000,555,Nala Sopara,1,False,True,True,True,True,True,4153.153153153153
2450000,560,Nala Sopara,1,True,True,True,True,True,True,4375.0
4299000,575,Nala Sopara,1,True,True,True,True,True,True,7476.521739130435
7200000,525,Nala Sopara,1,True,True,True,True,True,True,13714.285714285714
8900000,582,Nala Sopara,1,True,True,True,True,True,True,15292.09621993127
2200000,620,Nala Sopara,1,True,True,True,True,True,True,3548.3870967741937
8500000,550,Nala Sopara,1,True,True,True,True,True,True,15454.545454545454
12100000,700,Nalasopara East,1,False,True,True,True,True,True,17285.714285714286
11000000,700,Nalasopara East,1,False,True,True,True,True,True,15714.285714285714
5500000,525,Nalasopara East,1,True,True,True,True,True,True,10476.190476190477
8500000,525,Nalasopara East,1,True,True,True,True,True,True,16190.47619047619
5250000,660,Nalasopara East,1,True,True,True,True,True,True,7954.545454545455
7400000,365,Nalasopara East,1,True,True,True,True,True,True,20273.972602739726
3000000,545,Nalasopara West,1,True,False,False,False,True,True,5504.587155963302
3110000,620,Nalasopara West,1,False,True,True,True,True,True,5016.129032258064
2300000,600,Nalasopara West,1,True,True,True,True,True,True,3833.3333333333335
2200000,580,Nalasopara West,1,True,True,True,True,True,True,3793.103448275862
2500000,500,Nalasopara West,1,False,True,True,True,True,True,5000.0
2400000,560,Nalasopara West,1,True,True,True,True,True,True,4285.714285714285
2450000,560,Nalasopara West,1,True,True,True,True,True,True,4375.0
2565000,590,Nalasopara West,1,True,True,True,True,True,True,4347.457627118644
2600000,525,Nalasopara West,1,False,True,True,True,True,True,4952.380952380952
2600000,585,Nalasopara West,1,True,True,True,True,True,True,4444.444444444444
2310000,590,Nalasopara West,1,False,True,True,True,True,True,3915.2542372881358
2700000,585,Nalasopara West,1,True,True,True,True,True,True,4615.384615384615
2400000,580,Nalasopara West,1,True,True,True,True,True,True,4137.931034482759
4099000,615,Nalasopara West,1,True,True,True,True,True,True,6665.040650406504
2200000,590,Nalasopara West,1,False,True,True,True,True,True,3728.813559322034
2400000,520,Nalasopara West,1,True,True,True,True,True,True,4615.384615384615
2250000,500,Nalasopara West,1,True,True,True,True,True,True,4500.0
2250000,630,Nalasopara West,1,True,True,True,True,True,True,3571.4285714285716
2500000,525,Nalasopara West,1,False,True,True,True,True,True,4761.9047619047615
2440000,500,Nalasopara West,1,True,True,True,True,True,True,4880.0
2300000,355,Nalasopara West,1,True,True,True,True,True,True,6478.87323943662
2400000,620,Nalasopara West,1,True,True,True,True,True,True,3870.967741935484
2150000,580,Nalasopara West,1,True,True,True,True,True,True,3706.896551724138
2450000,590,Nalasopara West,1,True,True,True,True,True,True,4152.542372881356
2515000,585,Nalasopara West,1,True,True,True,True,True,True,4299.145299145299
18500000,1250,Nerul,2,False,False,False,True,True,True,14800.0
14500000,1100,Nerul,2,True,False,False,False,False,False,13181.818181818182
13000000,1100,Nerul,2,True,False,False,False,True,True,11818.181818181818
6500000,650,Nerul,1,True,False,True,False,True,False,10000.0
8000000,715,Nerul,1,True,True,True,True,True,True,11188.811188811189
25000000,1950,Nerul,3,True,False,False,True,True,True,12820.51282051282
10500000,1855,Nerul,3,True,True,True,True,True,True,5660.377358490566
9500000,650,Nerul,1,True,True,True,True,True,True,14615.384615384615
8000000,1310,Nerul,1,True,True,True,True,True,True,6106.8702290076335
22000000,1250,Nerul,1,True,True,True,True,True,True,17600.0
16700000,1150,Nerul,2,True,True,True,True,True,True,14521.739130434782
15000000,2000,Nerul,3,True,True,True,True,True,True,7500.0
2700000,570,Panvel,1,False,False,False,False,True,True,4736.8421052631575
2700000,570,Panvel,1,False,False,False,False,True,True,4736.8421052631575
2800000,525,Panvel,1,False,False,False,False,True,False,5333.333333333333
5300000,687,Panvel,1,False,False,True,False,False,True,7714.701601164484
8800000,640,Panvel,1,False,True,True,True,True,True,13750.0
16500000,1000,Panvel,2,False,True,True,True,True,True,16500.0
8100000,755,Panvel,1,False,True,True,True,True,True,10728.476821192053
7600000,755,Panvel,1,False,True,True,True,True,True,10066.225165562913
9200000,550,Panvel,1,True,True,True,True,True,True,16727.272727272728
7400000,665,Panvel,1,True,True,True,True,True,True,11127.819548872181
9167000,654,Panvel,2,False,True,True,True,True,True,14016.819571865444
9745000,686,Panvel,2,False,True,True,True,True,True,14205.539358600583
10000000,732,Panvel,2,False,True,True,True,True,True,13661.20218579235
8200000,762,Panvel,2,False,True,True,True,True,True,10761.154855643044
9013000,837,Panvel,2,False,True,True,True,True,True,10768.219832735962
12000000,682,Panvel,2,False,True,True,True,True,True,17595.307917888564
10800000,931,Panvel,3,False,True,True,True,True,True,11600.429645542428
13100000,900,Panvel,2,True,True,True,True,True,True,14555.555555555555
3800000,600,Panvel,1,True,True,True,True,True,True,6333.333333333333
6800000,700,Panvel,1,True,True,True,True,True,True,9714.285714285714
12600000,1440,Panvel,3,False,True,True,True,True,True,8750.0
4700000,675,Panvel,1,False,True,True,True,True,True,6962.962962962963
8844000,675,Panvel,1,False,True,True,True,True,True,13102.222222222223
15400000,1051,Panvel,2,False,True,True,True,True,True,14652.711703139867
6600000,550,Panvel,1,False,True,True,True,True,True,12000.0
8400000,755,Panvel,1,False,True,True,True,True,True,11125.827814569537
11500000,742,Panvel,1,False,True,True,True,True,True,15498.652291105122
17000000,993,Panvel,1,False,True,True,True,True,True,17119.838872104734
